,cost,address,unitType,bedrooms,bathrooms,hydro,heat,water,wifi_info,parking,agreement,pet,size,furnished,appliances,ac,outdoor,smoking,amenities,url
0,1000,"Carnduff, SK S0C 0S0, Canada",Townhouse,2,2.0,1,1,1,Not Included,3+,Month-to-month,1,959,0,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/town-house-for-rent/1567819305
0,1250,"661 Royal St, Regina, SK S4T 4Z3, Canada",House,2,1.0,0,0,0,Not Included,0,1 Year,1,860,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/1250-plus-utilities-2-bedroom-1-bath-main-floor-suite/1567796637
0,1030,"2240 Robinson Street, Regina, SK, S4T 2P9",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,870,0,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/pet-friendly-2-bedroom-available-for-rent/1567665722
0,1268,"700 Gladmer Pk., Regina, SK, S4P 2W9",Townhouse,3,1.0,0,0,0,Cable / TV,1,1 Year,1,1056,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,"Yard,Balcony",1,Not Included,/v-apartments-condos/regina/3-bedroom-townhouse-700-gladmer-pk/1562235323
0,933,"22-41 Munroe Pl., Regina, SK, S4S 6A7",Apartment,2,1.0,0,1,1,Cable / TV,1,1 Year,1,860,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,1,"24 Hour Security,Storage Space",/v-apartments-condos/regina/2-bedroom-22-41-munroe-pl/1505838324
0,938,"22-41 Munroe Pl., Regina, SK, S4S 6A7",Apartment,2,1.0,0,1,1,Cable / TV,0,1 Year,1,860,0,"Laundry (In Building),Fridge / Freezer",0,Balcony,1,"24 Hour Security,Storage Space",/v-apartments-condos/regina/2-bedroom-basement-22-41-munroe-pl/1556401371
0,1100,"1061 Birchwood Pl, Regina, SK S4S 7L1, Canada",Condo,2,1.0,0,0,1,Not Included,1,Month-to-month,0,800,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/2-bedroom-condo-for-rent-whitmore-park/1569559155
0,1150,"405 2305 Victoria Avenue, Regina S4S 1B6 SK",Condo,1,1.0,1,1,1,Not Included,1,1 Year,0,700,1,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,Not Included,0,"Bicycle Parking,Storage Space,Elevator in Building",/v-apartments-condos/regina/one-bedroom-condo-in-the-balfour/1567789838
0,850,"Embury St, Regina, SK S4N 2L7, Canada",Basement,1,1.0,1,1,1,Not Included,3+,Month-to-month,1,650,1,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/fully-furnished-east-end-basement-suite-with-double-garage/1566662456
0,930,"30 Spence Street, Regina, SK, S4S 4H4",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,675,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/1-bedroom-apartment-available-for-rent/1562567323
0,950,"1454  Rae St, Regina, SK, S4T 2C5",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,684,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/pet-friendly-2-bedroom-apartment-with-parking-available/1567663802
0,900,"Curtiss Ave, Regina, SK S0G, Canada",Basement,1,1.0,1,1,1,Internet,1,Month-to-month,0,1300,1,Laundry (In Building),1,Not Included,0,Not Included,/v-apartments-condos/regina/spacious-basement-for-rent-harbour-landing/1567670688
0,1000,"340 Begg St W, Swift Current, SK S9H 0W1, Canada",Duplex/Triplex,3,2.0,0,0,0,Not Included,3+,1 Year,0,1000,0,"Laundry (In Unit),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/duplex-for-rent/1567661036
0,909,"2630 6 Ave N, Regina, SK S4R 0P2, Canada",Apartment,2,1.0,1,1,1,Not Included,1,1 Year,0,900,0,"Laundry (In Building),Fridge / Freezer",0,Balcony,0,Storage Space,/v-apartments-condos/regina/rental-lease-takeover-for-apartment/1567636302
0,1000,"2244 Scarth Street -, Regina, SK, S4P 2J6",House,3,1.5,0,0,0,Not Included,0,1 Year,0,-1,0,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/2244-scarth-street-2244-scarth-st-three-bedroom-house-for/1567579863
0,950,"133 Davidson Crs., Regina, SK, S4S 4T2",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/casavilla-two-bedroom-apartment-for-rent/1567580043
0,1600,"89 McNab Crescent, Regina, SK S4S 4B3, Canada",House,3,1.0,0,0,0,Not Included,2,Month-to-month,0,1000,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/house-for-rent-in-regina-south/1567547278
0,800,"37 Sheppard St, Regina, SK, S4R 3M7",Apartment,1,1.0,0,0,0,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/newly-renovated-suites-grenada-arms-apartment-for-rent/1562405607
0,1625,"1420 North Silverleaf Blvd., Regina, SK, S0G 5K0",House,3,2.0,0,0,1,Not Included,0,1 Year,1,1121,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/plainsview-townhomes-3-bedrooms-2-bathrooms-townhome-for-rent/1562371285
0,525,"209 Lynch St, Maryfield, SK S0G 3K0, Canada",House,2,1.0,0,0,0,Not Included,2,Month-to-month,0,1000,0,"Laundry (In Unit),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/for-rent-in-maryfield-sk/1567540306
0,1285,"175 Robinson Avenue, Macoun, SK, V7S 1J6",House,3,2.0,0,0,0,Not Included,3+,1 Year,1,1225,0,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",0,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/macoun-3-bedroom-2-bath-house-for-rent-september-1st/1525677341
0,950,"960 Garnet Street, Regina, SK, S4T 2X5",House,3,1.0,0,0,0,Not Included,0,1 Year,0,720,0,Not Included,0,Not Included,0,Not Included,/v-apartments-condos/regina/960-garnet-street-three-bedroom-house-for-rent/1542525335
0,1360,", Weyburn S4H0A2 SK, Canada",Townhouse,3,2.5,0,0,1,Not Included,2,Month-to-month,0,1260,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/3-bed-2-5-bath-townhouse-in-weyburn/1567529228
0,450,", Weyburn S4H0A2 SK, Canada",Basement,1,1.0,0,1,1,Not Included,1,Month-to-month,0,450,0,Not Included,0,Not Included,0,Not Included,/v-apartments-condos/regina/1-bed-1-bath-basement-suite-in-weyburn/1567528174
0,1450,"1640 Dakota Dr, Regina, SK S4Z 0A1, Canada",Condo,2,1.0,0,0,1,Not Included,2,1 Year,0,940,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,Pool,Elevator in Building",/v-apartments-condos/regina/east-regina-luxurious-modern-unfurnished-condo-for-rent/1567522046
0,2500,"2500 Elphinstone St, Regina, SK S4S 0J6, Canada",Duplex/Triplex,4,2.0,1,1,1,Not Included,2,Month-to-month,0,900,0,Laundry (In Unit),1,Not Included,0,Not Included,/v-apartments-condos/regina/4-bedroom-2-kitchen-1-2-duplex-south-regina/1567506448
0,-1,"402 1 St W, Wynyard, SK S0A 4T0, Canada",Condo,2,2.0,1,1,1,Not Included,0,1 Year,0,1350,0,"Laundry (In Unit),Fridge / Freezer",1,"Yard,Balcony",0,"Storage Space,Elevator in Building",/v-apartments-condos/regina/move-in-now-large-1-2-bedroom-condos-for-rent-wynyard/1567493467
0,750,"65 Ambassador Trailer Ct, Estevan, SK S4A 2A2, Canada",House,3,1.0,0,0,0,Not Included,2,Month-to-month,1,1088,0,Laundry (In Unit),0,Yard,0,Not Included,/v-apartments-condos/regina/3-bedroom-home-750-m/1567458191
